region,scenario,time_frame,pressure,average_impact
Pitcairn,ssp585,medium-term,ocean warming,0.1745477399823964
Pitcairn,ssp245,current,primary productivity,0.014962261143056012
Pitcairn,ssp245,medium-term,primary productivity,0
Pitcairn,ssp585,current,primary productivity,0.022359202764417004
Pitcairn,ssp585,medium-term,primary productivity,0
Pitcairn,ssp245,current,reduced oxygen,0.0010939876602411086
Pitcairn,ssp245,medium-term,reduced oxygen,0.0026524777503785417
Pitcairn,ssp585,current,reduced oxygen,0.0010939876602411086
Pitcairn,ssp585,medium-term,reduced oxygen,0.0029793010541223127
Pitcairn,ssp245,current,sea level rise,0
Pitcairn,ssp245,medium-term,sea level rise,0.0022690631901948807
Pitcairn,ssp585,current,sea level rise,0
Pitcairn,ssp585,medium-term,sea level rise,0.004743368732710628
French Polynesia,ssp245,current,acidification,0
French Polynesia,ssp245,medium-term,acidification,1.1060964162604853e-4
French Polynesia,ssp585,current,acidification,0
French Polynesia,ssp585,medium-term,acidification,6.370001946970173e-4
French Polynesia,ssp245,current,air heat index,0
French Polynesia,ssp245,medium-term,air heat index,1.4757854528603048e-5
French Polynesia,ssp585,current,air heat index,0
French Polynesia,ssp585,medium-term,air heat index,2.6483969623489434e-4
French Polynesia,ssp245,current,coastal disturbance,0.00991067406791409
French Polynesia,ssp245,medium-term,coastal disturbance,0.010119544418669838
French Polynesia,ssp585,current,coastal disturbance,0.00986567210267747
French Polynesia,ssp585,medium-term,coastal disturbance,0.009899552222396253
French Polynesia,ssp245,current,fisheries biomass loss,0.052071071792713274
French Polynesia,ssp245,medium-term,fisheries biomass loss,0.08367862261911618
French Polynesia,ssp585,current,fisheries biomass loss,0.058139149643269626
French Polynesia,ssp585,medium-term,fisheries biomass loss,0.13151164032253643
French Polynesia,ssp245,current,light pollution,8.631007316219186e-5
French Polynesia,ssp245,medium-term,light pollution,1.7366090400573842e-4
French Polynesia,ssp585,current,light pollution,6.509233238725846e-5
French Polynesia,ssp585,medium-term,light pollution,2.1821859090716172e-4
French Polynesia,ssp245,current,nutrient pollution,0
French Polynesia,ssp245,medium-term,nutrient pollution,0
French Polynesia,ssp585,current,nutrient pollution,0
French Polynesia,ssp585,medium-term,nutrient pollution,0
French Polynesia,ssp245,current,ocean warming,0.0454610159198323
French Polynesia,ssp245,medium-term,ocean warming,0.2519513833572578
French Polynesia,ssp585,current,ocean warming,0.04664354984282683
French Polynesia,ssp585,medium-term,ocean warming,0.2940723435403331
French Polynesia,ssp245,current,primary productivity,0.0058187506305324545
French Polynesia,ssp245,medium-term,primary productivity,0.026533018661590833
French Polynesia,ssp585,current,primary productivity,0.005864353119033875
French Polynesia,ssp585,medium-term,primary productivity,0.03162642299178594
French Polynesia,ssp245,current,reduced oxygen,0.005698750826310005
French Polynesia,ssp245,medium-term,reduced oxygen,0.007232044596141824
French Polynesia,ssp585,current,reduced oxygen,0.005698750826310005
French Polynesia,ssp585,medium-term,reduced oxygen,0.0075356332110180155
French Polynesia,ssp245,current,sea level rise,0
French Polynesia,ssp245,medium-term,sea level rise,0.009234529376783098
French Polynesia,ssp585,current,sea level rise,2.65452975220273e-4
French Polynesia,ssp585,medium-term,sea level rise,0.01582462746757554
American Samoa,ssp245,current,acidification,0
American Samoa,ssp245,medium-term,acidification,0
American Samoa,ssp585,current,acidification,0
American Samoa,ssp585,medium-term,acidification,0
American Samoa,ssp245,current,air heat index,0
American Samoa,ssp245,medium-term,air heat index,2.741948339016227e-4
American Samoa,ssp585,current,air heat index,0
American Samoa,ssp585,medium-term,air heat index,0.0012311054671508312
American Samoa,ssp245,current,coastal disturbance,0.028806118880206823
American Samoa,ssp245,medium-term,coastal disturbance,0.02906035932460756
American Samoa,ssp585,current,coastal disturbance,0.028806118880206823
American Samoa,ssp585,medium-term,coastal disturbance,0.02906035932460756
American Samoa,ssp245,current,fisheries biomass loss,0.08636939229596327
American Samoa,ssp245,medium-term,fisheries biomass loss,0.11315370137190428
American Samoa,ssp585,current,fisheries biomass loss,0.09151149705287952
American Samoa,ssp585,medium-term,fisheries biomass loss,0.15368753349609487
American Samoa,ssp245,current,light pollution,4.124853503011725e-4
American Samoa,ssp245,medium-term,light pollution,2.4667641209473484e-4
American Samoa,ssp585,current,light pollution,4.124853503011725e-4
American Samoa,ssp585,medium-term,light pollution,2.445050834827474e-4
American Samoa,ssp245,current,nutrient pollution,2.652050120030702e-5
American Samoa,ssp245,medium-term,nutrient pollution,2.8153712282519363e-5
American Samoa,ssp585,current,nutrient pollution,2.652050120030702e-5
American Samoa,ssp585,medium-term,nutrient pollution,2.1935378710347593e-5
American Samoa,ssp245,current,ocean warming,0.09252006134131148
American Samoa,ssp245,medium-term,ocean warming,0.3098980473219373
American Samoa,ssp585,current,ocean warming,0.0678913744736146
American Samoa,ssp585,medium-term,ocean warming,0.38620546285144297
American Samoa,ssp245,current,primary productivity,0
American Samoa,ssp245,medium-term,primary productivity,0.034646595663539385
American Samoa,ssp585,current,primary productivity,0
American Samoa,ssp585,medium-term,primary productivity,0.03696134569270485
American Samoa,ssp245,current,reduced oxygen,0.0027180075842481084
American Samoa,ssp245,medium-term,reduced oxygen,0.004504108975010977
American Samoa,ssp585,current,reduced oxygen,0.0027180075842481084
American Samoa,ssp585,medium-term,reduced oxygen,0.004387276558235979
American Samoa,ssp245,current,sea level rise,0.008293934336661379
American Samoa,ssp245,medium-term,sea level rise,0.016256933399247674
American Samoa,ssp585,current,sea level rise,0.01004050580075204
American Samoa,ssp585,medium-term,sea level rise,0.022311527415987034
Samoa,ssp245,current,acidification,0
Samoa,ssp245,medium-term,acidification,0
Samoa,ssp585,current,acidification,0
Samoa,ssp585,medium-term,acidification,0
Samoa,ssp245,current,air heat index,0
Samoa,ssp245,medium-term,air heat index,2.690831899176056e-4
Samoa,ssp585,current,air heat index,0
Samoa,ssp585,medium-term,air heat index,0.0013097247419954338
Samoa,ssp245,current,coastal disturbance,0.08215014646933437
Samoa,ssp245,medium-term,coastal disturbance,0.07921468171145246
Samoa,ssp585,current,coastal disturbance,0.08077480405739665
Samoa,ssp585,medium-term,coastal disturbance,0.06778710634462906
Samoa,ssp245,current,fisheries biomass loss,0.11673645656942021
Samoa,ssp245,medium-term,fisheries biomass loss,0.14241089752317973
Samoa,ssp585,current,fisheries biomass loss,0.12166549418655243
Samoa,ssp585,medium-term,fisheries biomass loss,0.18126510368331017
Samoa,ssp245,current,light pollution,0
Samoa,ssp245,medium-term,light pollution,4.0925721598138995e-4
Samoa,ssp585,current,light pollution,0
Samoa,ssp585,medium-term,light pollution,2.203414926655808e-4
Samoa,ssp245,current,nutrient pollution,5.649858439041209e-4
Samoa,ssp245,medium-term,nutrient pollution,7.225007811510486e-4
Samoa,ssp585,current,nutrient pollution,5.649858442676938e-4
Samoa,ssp585,medium-term,nutrient pollution,7.509545657590252e-4
Samoa,ssp245,current,ocean warming,0.07189731505666298
Samoa,ssp245,medium-term,ocean warming,0.29751334388510986
Samoa,ssp585,current,ocean warming,0.051114463808383914
Samoa,ssp585,medium-term,ocean warming,0.37441835409110424
Samoa,ssp245,current,primary productivity,0
Samoa,ssp245,medium-term,primary productivity,0.03115151244327364
Samoa,ssp585,current,primary productivity,0
Samoa,ssp585,medium-term,primary productivity,0.028888833799119128
Samoa,ssp245,current,reduced oxygen,0.003948430802153888
Samoa,ssp245,medium-term,reduced oxygen,0.004726955652964391
Samoa,ssp585,current,reduced oxygen,0.003948430802153888
Samoa,ssp585,medium-term,reduced oxygen,0.005382414851186299
Samoa,ssp245,current,sea level rise,0.028097729335509074
Samoa,ssp245,medium-term,sea level rise,0.0548056229490252
Samoa,ssp585,current,sea level rise,0.03404408081845002
Samoa,ssp585,medium-term,sea level rise,0.07479133240280368
Cook Islands,ssp245,current,acidification,0
Cook Islands,ssp245,medium-term,acidification,0
Cook Islands,ssp585,current,acidification,0
Cook Islands,ssp585,medium-term,acidification,0
Cook Islands,ssp245,current,air heat index,0
Cook Islands,ssp245,medium-term,air heat index,3.43130809256735e-4
Cook Islands,ssp585,current,air heat index,0
Cook Islands,ssp585,medium-term,air heat index,0.0013220134065632504
Cook Islands,ssp245,current,coastal disturbance,0.006259793461743827
Cook Islands,ssp245,medium-term,coastal disturbance,0.00615662290890263
Cook Islands,ssp585,current,coastal disturbance,0.006259793461743827
Cook Islands,ssp585,medium-term,coastal disturbance,0.00615662290890263
Cook Islands,ssp245,current,fisheries biomass loss,0.05462404794781988
Cook Islands,ssp245,medium-term,fisheries biomass loss,0.08329872636961734
Cook Islands,ssp585,current,fisheries biomass loss,0.0601290687308103
Cook Islands,ssp585,medium-term,fisheries biomass loss,0.12669331128349168
Cook Islands,ssp245,current,light pollution,0
Cook Islands,ssp245,medium-term,light pollution,0
Cook Islands,ssp585,current,light pollution,0
Cook Islands,ssp585,medium-term,light pollution,0
Cook Islands,ssp245,current,nutrient pollution,0
Cook Islands,ssp245,medium-term,nutrient pollution,0
Cook Islands,ssp585,current,nutrient pollution,0
Cook Islands,ssp585,medium-term,nutrient pollution,0
Cook Islands,ssp245,current,ocean warming,0.06640910312572565
Cook Islands,ssp245,medium-term,ocean warming,0.21596595796651763
Cook Islands,ssp585,current,ocean warming,0.06630818599026941
Cook Islands,ssp585,medium-term,ocean warming,0.2776670423156966
Cook Islands,ssp245,current,primary productivity,0.012141895578742849
Cook Islands,ssp245,medium-term,primary productivity,0.03183186108943246
Cook Islands,ssp585,current,primary productivity,0.014626794569979161
Cook Islands,ssp585,medium-term,primary productivity,0.03316927600413805
Cook Islands,ssp245,current,reduced oxygen,0.0020346818723693603
Cook Islands,ssp245,medium-term,reduced oxygen,0.00401164401991348
Cook Islands,ssp585,current,reduced oxygen,0.0020346818723693603
Cook Islands,ssp585,medium-term,reduced oxygen,0.0038310178108161403
Cook Islands,ssp245,current,sea level rise,4.8535012393240265e-5
Cook Islands,ssp245,medium-term,sea level rise,0.005690592487320997
Cook Islands,ssp585,current,sea level rise,7.621818511169709e-4
Cook Islands,ssp585,medium-term,sea level rise,0.009389592548507417
Niue,ssp245,current,acidification,0
Niue,ssp245,medium-term,acidification,0
Niue,ssp585,current,acidification,0
Niue,ssp585,medium-term,acidification,0
Niue,ssp245,current,air heat index,0
Niue,ssp245,medium-term,air heat index,1.771265363004204e-5
Niue,ssp585,current,air heat index,0
Niue,ssp585,medium-term,air heat index,2.2568166271715498e-4
Niue,ssp245,current,coastal disturbance,0.009074602556097487
Niue,ssp245,medium-term,coastal disturbance,0.009340682102712586
Niue,ssp585,current,coastal disturbance,0.009074602556097487
Niue,ssp585,medium-term,coastal disturbance,0.009340682102712586
Niue,ssp245,current,fisheries biomass loss,0.06339770648886163
Niue,ssp245,medium-term,fisheries biomass loss,0.09084163857551175
Niue,ssp585,current,fisheries biomass loss,0.06866644789685476
Niue,ssp585,medium-term,fisheries biomass loss,0.1323737051113009
Niue,ssp245,current,light pollution,0
Niue,ssp245,medium-term,light pollution,0
Niue,ssp585,current,light pollution,0
Niue,ssp585,medium-term,light pollution,0
Niue,ssp245,current,nutrient pollution,0
Niue,ssp245,medium-term,nutrient pollution,0
Niue,ssp585,current,nutrient pollution,0
Niue,ssp585,medium-term,nutrient pollution,0
Niue,ssp245,current,ocean warming,0.03844651829710225
Niue,ssp245,medium-term,ocean warming,0.17264337764633333
Niue,ssp585,current,ocean warming,0.047746475761111164
Niue,ssp585,medium-term,ocean warming,0.24097194846641892
Niue,ssp245,current,primary productivity,0.017317080202436348
Niue,ssp245,medium-term,primary productivity,0.02742890455268328
Niue,ssp585,current,primary productivity,0.01926511802336487
Niue,ssp585,medium-term,primary productivity,0.025626552865484573
Niue,ssp245,current,reduced oxygen,7.325082714283816e-4
Niue,ssp245,medium-term,reduced oxygen,0.002256585811494459
Niue,ssp585,current,reduced oxygen,7.325082714283816e-4
Niue,ssp585,medium-term,reduced oxygen,0.0022124872283484347
Niue,ssp245,current,sea level rise,0.0024052467827762776
Niue,ssp245,medium-term,sea level rise,0.012578336529259104
Niue,ssp585,current,sea level rise,0.004691927927827539
Niue,ssp585,medium-term,sea level rise,0.020245877031508524
Tonga,ssp245,current,acidification,0
Tonga,ssp245,medium-term,acidification,0
Tonga,ssp585,current,acidification,0
Tonga,ssp585,medium-term,acidification,2.2848725125156194e-4
Tonga,ssp245,current,air heat index,0
Tonga,ssp245,medium-term,air heat index,4.240561793154311e-5
Tonga,ssp585,current,air heat index,0
Tonga,ssp585,medium-term,air heat index,2.515505217606975e-4
Tonga,ssp245,current,coastal disturbance,0.03538495410704541
Tonga,ssp245,medium-term,coastal disturbance,0.03467708437275654
Tonga,ssp585,current,coastal disturbance,0.03473723039295216
Tonga,ssp585,medium-term,coastal disturbance,0.028862557857749965
Tonga,ssp245,current,fisheries biomass loss,0.08362100256330064
Tonga,ssp245,medium-term,fisheries biomass loss,0.11420520178963844
Tonga,ssp585,current,fisheries biomass loss,0.08949261906092569
Tonga,ssp585,medium-term,fisheries biomass loss,0.16048956329669087
Tonga,ssp245,current,light pollution,1.2582318527918504e-4
Tonga,ssp245,medium-term,light pollution,4.0227163779924744e-4
Tonga,ssp585,current,light pollution,9.305139302275281e-5
Tonga,ssp585,medium-term,light pollution,3.1480138785273606e-4
Tonga,ssp245,current,nutrient pollution,3.285069391927709e-5
Tonga,ssp245,medium-term,nutrient pollution,5.792261060365025e-5
Tonga,ssp585,current,nutrient pollution,3.2632098400490896e-5
Tonga,ssp585,medium-term,nutrient pollution,6.361062159833514e-5
Tonga,ssp245,current,ocean warming,0.02134047656610038
Tonga,ssp245,medium-term,ocean warming,0.15045089137471368
Tonga,ssp585,current,ocean warming,0.052552984267501435
Tonga,ssp585,medium-term,ocean warming,0.23746553839751772
Tonga,ssp245,current,primary productivity,0.017391803440759097
Tonga,ssp245,medium-term,primary productivity,0.02319639929023561
Tonga,ssp585,current,primary productivity,0.01769444725493865
Tonga,ssp585,medium-term,primary productivity,0.02000024177481169
Tonga,ssp245,current,reduced oxygen,0.0031552509381358113
Tonga,ssp245,medium-term,reduced oxygen,0.004598758491555832
Tonga,ssp585,current,reduced oxygen,0.0031552509381358113
Tonga,ssp585,medium-term,reduced oxygen,0.00544801973912839
Tonga,ssp245,current,sea level rise,0.0031548788105740925
Tonga,ssp245,medium-term,sea level rise,0.01749167353819149
Tonga,ssp585,current,sea level rise,0.006819335448699048
Tonga,ssp585,medium-term,sea level rise,0.027917679919266074
Tokelau,ssp245,current,acidification,0
Tokelau,ssp245,medium-term,acidification,0
Tokelau,ssp585,current,acidification,0
Tokelau,ssp585,medium-term,acidification,0
Tokelau,ssp245,current,air heat index,0
Tokelau,ssp245,medium-term,air heat index,9.336435032309955e-4
Tokelau,ssp585,current,air heat index,0
Tokelau,ssp585,medium-term,air heat index,0.0032287984649883583
Tokelau,ssp245,current,coastal disturbance,2.2374358232468653e-4
Tokelau,ssp245,medium-term,coastal disturbance,2.569889556790864e-4
Tokelau,ssp585,current,coastal disturbance,2.280402992861733e-4
Tokelau,ssp585,medium-term,coastal disturbance,2.6387317164259594e-4
