rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited,yearly_percent_change
110,2008,1411105.4222932907,eez,Bahamas,BHS,NA,NA,-0.00825801424995364
111,2008,148659.52192931648,eez,Turks and Caicos Islands,TCA,NA,NA,0.021429768511665632
112,2008,520045.1439032975,eez,Cuba,CUB,NA,NA,-0.008061393394353187
113,2008,95949.15728349001,eez,Cayman Islands,CYM,NA,NA,-0.017389777201735127
114,2008,122435.82041086219,eez,Haiti,HTI,NA,NA,-0.0385216234898393
115,2008,262598.01368718024,eez,Dominican Republic,DOM,NA,NA,-0.030463557604572082
116,2008,165907.1083439974,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,-0.013934212793960713
117,2008,41414.63269871626,eez,British Virgin Islands,VGB,NA,NA,0.02288030098682901
118,2008,72643.84930375399,eez,Anguilla,AIA,NA,NA,0.018913391104261507
119,2008,12078.158618895153,eez,Saint Kitts and Nevis,KNA,NA,NA,0.020623221868116885
120,2008,84819.39479624802,eez,Antigua and Barbuda,ATG,NA,NA,0.015497526729279872
121,2008,12989.310669235301,eez,Montserrat,MSR,NA,NA,-0.00530666393429358
122,2008,15377.092503702763,eez,Saint Lucia,LCA,NA,NA,-0.01530683760457122
123,2008,12487.094502922851,eez,Dominica,DMA,NA,NA,-0.009883429667257353
124,2008,211796.00338625518,eez,Barbados,BRB,NA,NA,-0.005871999142307017
125,2008,77096.23081248993,eez,Grenada,GRD,NA,NA,-0.03439875287038514
126,2008,161309.5652646814,eez,Trinidad and Tobago,TTO,NA,NA,-0.017558104105313485
127,2008,52689.74740845014,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.005319236986380931
129,2008,1126463.6092719908,eez,Panama,PAN,NA,NA,-0.019063544790753135
130,2008,4137230.598559291,eez,Costa Rica,CRI,NA,NA,-0.008545753712526255
131,2008,400523.134583876,eez,Nicaragua,NIC,NA,NA,-0.0024106967614236645
132,2008,3141749.28892833,eez,Colombia,COL,NA,NA,-0.009670528763151496
133,2008,320299.26040102,eez,Honduras,HND,NA,NA,0.0012589885758235852
134,2008,641759.9750015233,eez,El Salvador,SLV,NA,NA,0.01397465120954159
135,2008,13816012.8662726,eez,Mexico,MEX,NA,NA,0.009987085536838525
136,2008,637291.6299765934,eez,Guatemala,GTM,NA,NA,-0.006684212076985031
137,2008,12746033.195664136,eez,Ecuador,ECU,NA,NA,-0.003216564389618228
138,2008,11340183.122851508,eez,Peru,PER,NA,NA,-0.023293176473675868
139,2008,1047511.4358349796,eez,Venezuela,VEN,NA,NA,-0.02917384326372388
140,2008,119469.8643682806,eez,Guadeloupe and Martinique,GMF,yes,NA,-0.001189033219798295
141,2008,1947984.248491806,eez,Faeroe Islands,FRO,NA,NA,-0.015027607852986508
143,2008,5688791.940516882,eez,Iceland,ISL,NA,NA,-0.00862459324938218
144,2008,1044925.2668518057,eez,Jan Mayen,SJM,yes,x,-0.019196122310764483
145,2008,16137816.888100388,eez,Greenland,GRL,NA,NA,-0.010894140333233621
146,2008,705795.5379950999,eez,Pitcairn,PCN,NA,NA,0.006823071885983735
147,2008,5839493.223288222,eez,French Polynesia,PYF,NA,NA,0.0328598298047627
148,2008,4433749.8709581075,eez,Line Group,LIG,yes,NA,0.053199017933924286
149,2008,1176416.6658692497,eez,Jarvis Island,JIS,yes,x,0.056495907358072445
150,2008,1003496.2017212509,eez,Palmyra Atoll,PAT,yes,x,0.04556909388008164
151,2008,404634.54795322585,eez,American Samoa,ASM,NA,NA,0.047395603506277015
152,2008,127225.2752912185,eez,Samoa,WSM,NA,NA,0.04705230023371958
153,2008,2038745.6293112803,eez,Cook Islands,COK,NA,NA,0.024119853094943685
154,2008,294930.54090425867,eez,Niue,NIU,NA,NA,-0.026284236996916063
155,2008,834055.4062163446,eez,Tonga,TON,NA,NA,-0.024967577386905526
156,2008,402203.789139026,eez,Tokelau,TKL,NA,NA,0.03610267399494023
157,2008,1586865.6824729624,eez,Phoenix Group,PHG,yes,NA,0.10544927076396213
158,2008,1632963.4372520507,eez,Howland Island and Baker Island,HIS,yes,x,0.14654293064129864
159,2008,697829.4448241572,eez,Johnston Atoll,JAT,yes,x,0.028906020914571874
161,2008,312933.11453261535,eez,Wallis and Futuna,WLF,NA,NA,0.013055836026238925
162,2008,36618720.95855003,eez,New Zealand,NZL,NA,NA,-0.013993995582690167
163,2008,56816769.341837674,eez,United States,USA,NA,NA,-0.009914607084159175
164,2008,98446.8615769916,eez,Belize,BLZ,NA,NA,-0.008897708096230755
166,2008,344263.0974748502,eez,Jamaica,JAM,NA,NA,-0.038537511583340185
167,2008,333475.8142446884,eez,Guyana,GUY,NA,NA,-0.006961849850721816
168,2008,433611.069090248,eez,Suriname,SUR,NA,NA,-0.03796740289382009
169,2008,324722.7668434171,eez,French Guiana,GUF,NA,NA,-0.06066975685344485
171,2008,9297403.099632679,eez,Brazil,BRA,NA,NA,-0.039426560617486416
172,2008,23769915.709384557,eez,Argentina,ARG,NA,NA,-0.014409781257952935
173,2008,3452104.5783161884,eez,Uruguay,URY,NA,NA,-0.037415332661129994
174,2008,1138520.256058791,eez,Finland,FIN,NA,NA,-0.004977491584010439
175,2008,918757.9956788061,eez,Denmark,DNK,NA,NA,-0.006044365029744439
176,2008,780792.5405347447,eez,Germany,DEU,NA,NA,0.009521360371786749
177,2008,810680.6100951855,eez,Netherlands,NLD,NA,NA,0.005398162024085958
178,2008,529291.1054297249,eez,Poland,POL,NA,NA,-0.013894034023770726
179,2008,2174641.763892487,eez,France,FRA,NA,NA,0.0055421758906869355
180,2008,5360532.103354904,eez,United Kingdom,GBR,NA,NA,-0.007674229942462215
181,2008,2460759.3458708692,eez,Ireland,IRL,NA,NA,-0.013410158731462854
182,2008,2269922.883336675,eez,Spain,ESP,NA,NA,-0.0012271866541994404
183,2008,1765417.8586277966,eez,Portugal,PRT,NA,NA,-0.015443100452043283
184,2008,2373817.7268203646,eez,Italy,ITA,NA,NA,-0.004815384917610528
186,2008,53059.76363582939,eez,Montenegro,MNE,NA,NA,0.007753675573952585
187,2008,225461.7794989453,eez,Croatia,HRV,NA,NA,-0.006951421954494291
188,2008,NA,eez,Slovenia,SVN,NA,NA,NA
189,2008,136428.51539721392,eez,Lithuania,LTU,NA,NA,-0.02744142029087279
190,2008,169450.40007994213,eez,Qatar,QAT,NA,NA,0.0048992467419263185
191,2008,740393.72355815,eez,Iran,IRN,NA,NA,-0.0363206311253962
192,2008,NA,eez,Iraq,IRQ,NA,NA,NA
193,2008,644977.8250081803,eez,Guinea Bissau,GNB,NA,NA,-0.046955158079035365
194,2008,675709.367868125,eez,Guinea,GIN,NA,NA,-0.05718143240471126
195,2008,757187.0944889114,eez,Ivory Coast,CIV,NA,NA,-0.044436179491252274
196,2008,615427.0479614029,eez,Nigeria,NGA,NA,NA,-0.015124377485887297
197,2008,NA,eez,Cameroon,CMR,NA,NA,NA
198,2008,1060980.6347500538,eez,Gabon,GAB,NA,NA,-0.003592210136075612
199,2008,48981.39943551581,eez,Democratic Republic of the Congo,COD,NA,NA,-0.012348540873970144
200,2008,3906508.8665618673,eez,Angola,AGO,NA,NA,-0.005380345126943701
202,2008,529916.0499163074,eez,Tanzania,TZA,NA,NA,-0.035450989471208824
203,2008,4271828.140202968,eez,India,IND,NA,NA,-0.019971177731134503
204,2008,324186.8295254058,eez,Bangladesh,BGD,NA,NA,-0.04959587989706013
205,2008,1724407.6284290575,eez,Myanmar,MMR,NA,NA,-0.05659696013625471
206,2008,1158148.2266942153,eez,Malaysia,MYS,NA,NA,-0.07179729934120603
207,2008,2491303.9105434124,eez,Vietnam,VNM,NA,NA,-0.02833416938770289
209,2008,1522754.0618692238,eez,China,CHN,NA,NA,-0.04793435666735136
210,2008,14207454.592120001,eez,Japan,JPN,NA,NA,-1.2536724355662813e-4
212,2008,3196334.7899824693,eez,Kiribati,KIR,NA,NA,0.23338605420735994
213,2008,98203466.60205328,eez-ccamlr,Antarctica,ATA,NA,NA,-0.004325750968821543
214,2008,714222.7450695258,eez,Egypt,EGY,NA,NA,-0.053739297317515644
215,2008,NA,eez,Jordan,JOR,NA,NA,NA
216,2008,15117354.87964137,eez,Indonesia,IDN,NA,NA,-0.05642054210558688
218,2008,90821340.70490488,eez,Canada,CAN,NA,NA,-0.00547294614261676
219,2008,362316.9196847642,eez,Saint Pierre and Miquelon,SPM,NA,NA,2.2132086412366987e-4
222,2008,2099692.1052528163,eez,Sweden,SWE,NA,NA,-0.011340855609832654
223,2008,9919736.812383624,eez,Norway,NOR,NA,NA,-0.024560019237133888
224,2008,16245984.905257858,eez,Chile,CHL,NA,NA,-0.011141688658160296
228,2008,140163.6576895809,eez,Guernsey,GGY,NA,NA,-0.0055173061913601894
231,2008,276020.9079445938,eez,East Timor,TLS,NA,NA,-0.017313164035890106
232,2008,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2008,40653.83477052176,eez,Curacao,CUW,NA,NA,-0.05485863329118196
245,2008,44429.17638139116,eez,Bonaire,BON,yes,NA,-0.06564938866672815
247,2008,87702.91598503629,eez,Brunei,BRN,NA,NA,-0.09154963356584048
248,2008,5599.5802942687515,eez,Saba,SAB,yes,NA,0.004846495378697057
250,2008,30460.444180829712,eez,Aruba,ABW,NA,NA,-0.03555573728667721
255,2008,8181175.037231016,NA,NA,DIS,yes,NA,-0.022763772602588047
260,2008,1146713.984877929,fao,Arctic Sea,NA,NA,NA,0.06579889949180316
261,2008,23604093.64638544,fao,"Atlantic, Northwest",NA,NA,NA,-0.004905518524765746
262,2008,31248664.900294803,fao,"Atlantic, Northeast",NA,NA,NA,-0.0016202787400608131
263,2008,12496224.795835763,fao,"Atlantic, Western-Central",NA,NA,NA,-0.002049020358332486
264,2008,25024508.606914774,fao,"Atlantic, Eastern Central",NA,NA,NA,-0.005846300301682827
266,2008,54078422.08580283,fao,"Atlantic, Southwest",NA,NA,NA,2.269070970837574e-5
267,2008,72453502.71006967,fao,"Atlantic, Southeast",NA,NA,NA,0.002450879707234978
269,2008,59967245.71141531,fao,"Indian Ocean, Western",NA,NA,NA,0.006746792617835685
270,2008,77483441.35397135,fao,"Indian Ocean, Eastern",NA,NA,NA,-0.009200173862484467
272,2008,44931528.51665668,fao,"Pacific, Northwest",NA,NA,NA,-0.012201505145007742
273,2008,23426251.487491537,fao,"Pacific, Northeast",NA,NA,NA,-0.00560097947914939
274,2008,8385037.343670349,fao,"Pacific, Western Central",NA,NA,NA,0.058892795993960086
275,2008,93090595.0834263,fao,"Pacific, Eastern Central",NA,NA,NA,0.025901772767946526
276,2008,73066699.29548563,fao,"Pacific, Southwest",NA,NA,NA,-0.009381896671749478
277,2008,88692169.23572075,fao,"Pacific, Southeast",NA,NA,NA,0.0035787447452162256
301,2008,NA,NA,NA,NA,NA,NA,NA
302,2008,NA,NA,NA,NA,NA,NA,NA
303,2008,NA,NA,NA,NA,NA,NA,NA
304,2008,NA,NA,NA,NA,NA,NA,NA
305,2008,NA,NA,NA,NA,NA,NA,NA
306,2008,NA,NA,NA,NA,NA,NA,NA
307,2008,NA,NA,NA,NA,NA,NA,NA
308,2008,NA,NA,NA,NA,NA,NA,NA
309,2008,NA,NA,NA,NA,NA,NA,NA
310,2008,NA,NA,NA,NA,NA,NA,NA
311,2008,NA,NA,NA,NA,NA,NA,NA
312,2008,NA,NA,NA,NA,NA,NA,NA
313,2008,NA,NA,NA,NA,NA,NA,NA
314,2008,NA,NA,NA,NA,NA,NA,NA
315,2008,NA,NA,NA,NA,NA,NA,NA
316,2008,NA,NA,NA,NA,NA,NA,NA
317,2008,NA,NA,NA,NA,NA,NA,NA
320,2008,NA,NA,NA,NA,NA,NA,NA
321,2008,NA,NA,NA,NA,NA,NA,NA
322,2008,NA,NA,NA,NA,NA,NA,NA
323,2008,NA,NA,NA,NA,NA,NA,NA
324,2008,NA,NA,NA,NA,NA,NA,NA
325,2008,NA,NA,NA,NA,NA,NA,NA
326,2008,NA,NA,NA,NA,NA,NA,NA
327,2008,NA,NA,NA,NA,NA,NA,NA
328,2008,NA,NA,NA,NA,NA,NA,NA
330,2008,NA,NA,NA,NA,NA,NA,NA
331,2008,NA,NA,NA,NA,NA,NA,NA
332,2008,NA,NA,NA,NA,NA,NA,NA
333,2008,NA,NA,NA,NA,NA,NA,NA
334,2008,NA,NA,NA,NA,NA,NA,NA
335,2008,NA,NA,NA,NA,NA,NA,NA
336,2008,NA,NA,NA,NA,NA,NA,NA
337,2008,NA,NA,NA,NA,NA,NA,NA
1,2009,1127833.2472315736,eez,Cocos Islands,CCK,NA,NA,-0.037863902718637425
2,2009,863845.6650224793,eez,Christmas Island,CXR,NA,NA,-0.04054784846940122
3,2009,1812386.0024767683,eez,Norfolk Island,NFK,NA,NA,0.00386693045762988
4,2009,1901222.6622303936,eez,Macquarie Island,MCQ,yes,x,-0.006128115787767536
5,2009,2717437.871264115,eez,New Caledonia,NCL,NA,NA,0.0223415446904075
6,2009,961279.5307633149,eez,Vanuatu,VUT,NA,NA,-0.030256426202106897
7,2009,2548894.013160603,eez,Solomon Islands,SLB,NA,NA,-0.03590114977728143
8,2009,585757.5755394666,eez,Palau,PLW,NA,NA,-0.026334186748279066
9,2009,3612809.3221370196,eez,Micronesia,FSM,yes,NA,-0.006662859369711898
10,2009,780480.1856943173,eez,Nauru,NRU,NA,NA,-0.04715684718657011
11,2009,3622109.4551611003,eez,Marshall Islands,MHL,NA,NA,0.02584096861122511
12,2009,356732.67891977984,eez,Wake Island,WIS,yes,x,0.025200429591053248
13,2009,835639.1301754998,eez,Northern Mariana Islands and Guam,NGM,yes,NA,0.032753937419529436
14,2009,644940.3506670523,eez,Taiwan,TWN,NA,NA,-0.012388006666680535
15,2009,2593775.719976963,eez,Philippines,PHL,NA,NA,-0.012663516785562452
16,2009,37613132.142078295,eez,Australia,AUS,NA,NA,5.780952078979618e-4
17,2009,4459310.534736831,eez,Papua New Guinea,PNG,NA,NA,-0.020112850253286064
18,2009,1907314.994249366,eez,Fiji,FJI,NA,NA,0.01657688491946992
19,2009,1067867.1255777595,eez,Tuvalu,TUV,NA,NA,0.051259156232974085
20,2009,1029337.6080531795,eez,South Korea,KOR,NA,NA,-0.0033379370483561555
21,2009,1065625.1317913146,eez,North Korea,PRK,NA,NA,0.0034189350855753134
24,2009,84636.28583814877,eez,Cambodia,KHM,NA,NA,-0.014276605719259539
25,2009,653596.4067550376,eez,Thailand,THA,NA,NA,-0.024867283453377364
26,2009,1415599.048292303,eez,Andaman and Nicobar,ANI,yes,NA,-0.01876251943541555
28,2009,330771.8820402077,eez,Comoro Islands,COM,NA,NA,-0.002456827444537956
29,2009,90753.36966725581,eez,Mayotte,MYT,NA,NA,-0.02865067599302532
30,2009,87330.42889915477,eez,Glorioso Islands,GIS,yes,x,-0.02771667667499714
31,2009,4904914.031281771,eez,Seychelles,SYC,NA,NA,0.01869985283784034
32,2009,454769.09283137764,eez,Reunion,REU,NA,NA,-0.029562370775804318
33,2009,145219.81194268347,eez,Juan de Nova Island,JDN,yes,x,-0.0037722876108529143
34,2009,254776.36196051093,eez,Bassas da India,BDA,yes,x,-0.002298447585955669
35,2009,294085.01096786506,eez,Ile Europa,ILE,yes,x,-0.029696792395274677
36,2009,509120.7073531255,eez,Ile Tromelin,ILT,yes,x,-0.035278887855195805
37,2009,3028025.693698101,eez,Mauritius,MUS,NA,NA,0.00779068042407292
38,2009,1897931.3958986246,eez,British Indian Ocean Territory,IOT,NA,x,0.03205057979061512
39,2009,2197242.526744004,eez,Maldives,MDV,NA,NA,0.021185698917001568
40,2009,1515258.4971884643,eez,Sri Lanka,LKA,NA,NA,0.006324967209350429
41,2009,1503673.2564901346,eez,Mozambique,MOZ,NA,NA,0.01047860875272624
42,2009,3256011.500479207,eez,Madagascar,MDG,NA,NA,-0.020995378149354437
43,2009,412848.774536271,eez,Kenya,KEN,NA,NA,-0.01501108295088655
44,2009,2936203.8191960347,eez,Somalia,SOM,NA,NA,-0.018767868145255013
45,2009,102982.6230511459,eez,Eritrea,ERI,NA,NA,-0.04480546134556176
46,2009,29294.107479018465,eez,Djibouti,DJI,NA,NA,-0.12822317000867628
47,2009,2014727.4702257097,eez,Yemen,YEM,NA,NA,-0.06260994070456331
48,2009,2463327.252699861,eez,Oman,OMN,NA,NA,-0.06707163803604886
49,2009,35431.830518855386,eez,Sudan,SDN,NA,NA,-0.04646846313496611
50,2009,292810.99332951824,eez,Saudi Arabia,SAU,NA,NA,-0.036367227449113214
51,2009,66848.9550411531,eez,Kuwait,KWT,NA,NA,-0.012869001368672221
52,2009,52088.67390548434,eez,Bahrain,BHR,NA,NA,-0.015275667648961308
53,2009,1078548.1723424871,eez,Pakistan,PAK,NA,NA,-0.050809897539843205
54,2009,130683.76210113303,eez,United Arab Emirates,ARE,NA,NA,0.002917555713459682
55,2009,4435629.426443367,eez,Azores,AZO,yes,NA,-0.02952074117078918
56,2009,4505416.964283991,eez,Cape Verde,CPV,NA,NA,0.05322878810656529
57,2009,2130376.090295209,eez,Madeira,MDR,yes,NA,0.01931773167121531
58,2009,2399811.116223291,eez,Canary Islands,CNY,yes,NA,0.03218075810656022
59,2009,73590.37976413209,eez,Belgium,BEL,NA,NA,0.01357032886610785
61,2009,549859.68485225,eez,Tunisia,TUN,NA,NA,-0.014927958531069265
62,2009,2148625.3323916784,eez,Morocco,MAR,NA,NA,0.004933080591032108
63,2009,2695078.5617801934,eez,Western Sahara,ESH,NA,NA,-0.009461265712868266
64,2009,1551841.577643696,eez,Mauritania,MRT,NA,NA,0.02386046161766359
65,2009,323568.89764604607,eez,Gambia,GMB,NA,NA,0.09550635518501335
66,2009,978187.8733029618,eez,Senegal,SEN,NA,NA,0.09074520063739427
67,2009,1230333.7598854091,eez,Libya,LBY,NA,NA,-0.008081556126133958
68,2009,296576.0427062195,eez,Malta,MLT,NA,NA,-0.018047897873517474
69,2009,533787.4326431098,eez,Latvia,LVA,NA,NA,-0.00463586563287784
70,2009,437761.7508979413,eez,Estonia,EST,NA,NA,-0.013064633424467195
71,2009,274958.89668445574,eez,Bulgaria,BGR,NA,NA,-0.033699980382582935
72,2009,273470.3930397306,eez,Romania,ROU,NA,NA,-0.019940951206230424
73,2009,109389895.50926787,eez,Russia,RUS,NA,NA,-0.012594650544672533
74,2009,103724.7165667213,eez,Georgia,GEO,NA,NA,-0.023378902207464233
75,2009,711850.9532799297,eez,Ukraine,UKR,NA,NA,-0.03550002528448826
76,2009,771110.7945821637,eez,Turkey,TUR,NA,NA,-0.03161581538929864
77,2009,38870.6829848851,eez,Syria,SYR,NA,NA,-0.013112768873944386
78,2009,60432.250003665315,eez,Lebanon,LBN,NA,NA,-0.034010558292350654
79,2009,83775.55231573232,eez,Israel,ISR,NA,NA,-0.05285148049648668
80,2009,2121670.168150799,eez,Greece,GRC,NA,NA,-0.02222733006959802
81,2009,440764.3558404265,eez,Cyprus,CYP,NA,NA,-0.02372457873851283
82,2009,NA,eez,Albania,ALB,NA,NA,NA
84,2009,427103.137323862,eez,Algeria,DZA,NA,NA,-0.014047497066237443
85,2009,775052.2749850717,eez,Ascension,ASC,NA,x,-0.01609147159347396
86,2009,1777925.1361428434,eez,Saint Helena,SHN,NA,NA,-0.02115205750771808
88,2009,6231066.919514466,eez,Tristan da Cunha,TAA,yes,x,0.00959593923916204
89,2009,7608988.308912045,eez,South Georgia and the South Sandwich Islands,SGS,NA,x,-0.0044929371347275865
90,2009,2744548.1603308753,eez,Prince Edward Islands,PEI,yes,x,-0.006692831504029614
91,2009,3488022.255969302,eez,Crozet Islands,CIS,yes,x,-0.004689871243587711
92,2009,3297467.7511327746,eez,Amsterdam Island and Saint Paul Island,ASP,yes,x,-0.02034237006733624
93,2009,7248968.630619902,eez,Kerguelen Islands,KIS,yes,x,-0.006813084552243916
94,2009,3093298.423685586,eez,Heard and McDonald Islands,HMD,NA,x,0.0013980207825767966
95,2009,8194022.299003707,eez,Falkland Islands,FLK,NA,NA,-0.0018212326980974036
96,2009,424384.5298262264,eez,Sierra Leone,SLE,NA,NA,-0.005887518806439459
97,2009,665857.5693011109,eez,Liberia,LBR,NA,NA,-0.0180107030654513
98,2009,93458.95474521472,eez,Togo,TGO,NA,NA,-0.026090506689252786
99,2009,126723.13699892536,eez,Benin,BEN,NA,NA,-0.035563608948354204
100,2009,137343.72653112773,eez,Republique du Congo,COG,NA,NA,-0.012503336539074518
101,2009,8562508.22782009,eez,Namibia,NAM,NA,NA,-0.00993677498067356
102,2009,10984020.336920073,eez,South Africa,ZAF,NA,NA,-0.018180439952412947
103,2009,425081.4599431533,eez,Sao Tome and Principe,STP,NA,NA,-0.03465982353798409
104,2009,1426315.8996719788,eez,Equatorial Guinea,GNQ,NA,NA,-0.009676179820436247
105,2009,1726546.861179648,eez,Bouvet Island,BVT,NA,x,-0.011173518193921005
106,2009,797806.9831820586,eez,Ghana,GHA,NA,NA,-0.026756219971700874
107,2009,1908657.078929971,eez,Clipperton Island,CLP,yes,x,-0.026299757832160466
108,2009,2318325.7439978383,eez,Bermuda,BMU,NA,NA,0.007701316975716247
110,2009,1459048.0582584422,eez,Bahamas,BHS,NA,NA,0.03397523332256522
111,2009,149888.6800983955,eez,Turks and Caicos Islands,TCA,NA,NA,0.008268277424324356
112,2009,518870.82173105585,eez,Cuba,CUB,NA,NA,-0.0022581158309210175
113,2009,96007.53290196159,eez,Cayman Islands,CYM,NA,NA,6.084015756292583e-4
114,2009,122242.14267418407,eez,Haiti,HTI,NA,NA,-0.0015818715146285285
115,2009,260995.42597199956,eez,Dominican Republic,DOM,NA,NA,-0.006102817354474584
116,2009,166042.0084248125,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,8.131060938956079e-4
117,2009,41688.068215154504,eez,British Virgin Islands,VGB,NA,NA,0.0066023890258169295
118,2009,73813.64660546984,eez,Anguilla,AIA,NA,NA,0.01610318441172417
119,2009,12232.707877106,eez,Saint Kitts and Nevis,KNA,NA,NA,0.01279576325227832
120,2009,87507.90235364815,eez,Antigua and Barbuda,ATG,NA,NA,0.0316968490975258
121,2009,12957.589330681261,eez,Montserrat,MSR,NA,NA,-0.002442111006642617
122,2009,15347.288635584455,eez,Saint Lucia,LCA,NA,NA,-0.0019381991823962336
123,2009,12644.023125142103,eez,Dominica,DMA,NA,NA,0.01256726472139048
124,2009,216485.5820498815,eez,Barbados,BRB,NA,NA,0.022141960134506696
125,2009,74970.14640989502,eez,Grenada,GRD,NA,NA,-0.027577021343181792
126,2009,159193.60708519156,eez,Trinidad and Tobago,TTO,NA,NA,-0.013117375749032175
127,2009,51872.95691841955,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.015501886613705695
129,2009,1131726.0641478137,eez,Panama,PAN,NA,NA,0.004671659903176001
130,2009,4100766.3811691743,eez,Costa Rica,CRI,NA,NA,-0.00881367777827388
131,2009,400112.92465751374,eez,Nicaragua,NIC,NA,NA,-0.0010241853489648082
132,2009,3145942.4608893557,eez,Colombia,COL,NA,NA,0.0013346615453380488
133,2009,317060.3085719421,eez,Honduras,HND,NA,NA,-0.010112267586951926
134,2009,646939.9594030296,eez,El Salvador,SLV,NA,NA,0.008071529237226234
135,2009,13765189.47702277,eez,Mexico,MEX,NA,NA,-0.0036785858367212954
136,2009,624571.050570426,eez,Guatemala,GTM,NA,NA,-0.019960374195773737
137,2009,12681664.146164244,eez,Ecuador,ECU,NA,NA,-0.00505012410620336
138,2009,10895308.00450708,eez,Peru,PER,NA,NA,-0.039229976581944596
139,2009,1046684.3648749387,eez,Venezuela,VEN,NA,NA,-7.895579291519982e-4
140,2009,120460.18495624795,eez,Guadeloupe and Martinique,GMF,yes,NA,0.008289291975042027
141,2009,1926443.2179537588,eez,Faeroe Islands,FRO,NA,NA,-0.011058113305959726
143,2009,5643255.624381209,eez,Iceland,ISL,NA,NA,-0.008004566982201047
144,2009,1027483.691282643,eez,Jan Mayen,SJM,yes,x,-0.0166916966432551
145,2009,15868017.3412822,eez,Greenland,GRL,NA,NA,-0.01671846623920555
146,2009,702242.0003487834,eez,Pitcairn,PCN,NA,NA,-0.005034797551158688
147,2009,6056679.58053852,eez,French Polynesia,PYF,NA,NA,0.037192672196988984
148,2009,4297194.342653791,eez,Line Group,LIG,yes,NA,-0.030799105109374888
149,2009,1118015.077733188,eez,Jarvis Island,JIS,yes,x,-0.049643625282126624
150,2009,987131.5922035648,eez,Palmyra Atoll,PAT,yes,x,-0.016307594876409703
151,2009,430862.0097765692,eez,American Samoa,ASM,NA,NA,0.064817653252819
152,2009,136398.1414168643,eez,Samoa,WSM,NA,NA,0.07209940088279723
153,2009,2106453.9032947943,eez,Cook Islands,COK,NA,NA,0.03321075126296498
154,2009,295833.9512568694,eez,Niue,NIU,NA,NA,0.00306312920269596
155,2009,847496.9082879637,eez,Tonga,TON,NA,NA,0.01611583831414262
156,2009,417846.4598008427,eez,Tokelau,TKL,NA,NA,0.03889240003258549
157,2009,1547202.392966005,eez,Phoenix Group,PHG,yes,NA,-0.024994736444956298
158,2009,1524559.6224844956,eez,Howland Island and Baker Island,HIS,yes,x,-0.06638471645756927
159,2009,687962.4809937237,eez,Johnston Atoll,JAT,yes,x,-0.014139506298591007
161,2009,332273.1154659657,eez,Wallis and Futuna,WLF,NA,NA,0.06180234700388236
162,2009,36544164.25825105,eez,New Zealand,NZL,NA,NA,-0.0020360268831719473
163,2009,56467058.25880231,eez,United States,USA,NA,NA,-0.006155068073852116
164,2009,99171.9036986662,eez,Belize,BLZ,NA,NA,0.007364806861898393
166,2009,335128.9338006264,eez,Jamaica,JAM,NA,NA,-0.026532508831827686
167,2009,344702.4166387438,eez,Guyana,GUY,NA,NA,0.03366541714421863
168,2009,441120.6076807564,eez,Suriname,SUR,NA,NA,0.017318604449522084
169,2009,311322.94318545796,eez,French Guiana,GUF,NA,NA,-0.04126542708482334
171,2009,8966772.893637823,eez,Brazil,BRA,NA,NA,-0.035561565143703205
172,2009,23962505.952180978,eez,Argentina,ARG,NA,NA,0.008102268647102727
173,2009,3388196.9253798528,eez,Uruguay,URY,NA,NA,-0.018512664227428328
174,2009,1139917.9572483907,eez,Finland,FIN,NA,NA,0.0012276471869179671
175,2009,905593.731234102,eez,Denmark,DNK,NA,NA,-0.014328326400009065
176,2009,779606.8923506587,eez,Germany,DEU,NA,NA,-0.0015185188414762003
177,2009,811951.4566188578,eez,Netherlands,NLD,NA,NA,0.0015676291104620434
178,2009,525091.2572206821,eez,Poland,POL,NA,NA,-0.007934855065499345
179,2009,2176491.9755293457,eez,France,FRA,NA,NA,8.508121510306835e-4
180,2009,5381686.888604506,eez,United Kingdom,GBR,NA,NA,0.00394639652215911
181,2009,2507201.771566756,eez,Ireland,IRL,NA,NA,0.018873209106699842
182,2009,2258442.975358132,eez,Spain,ESP,NA,NA,-0.00505739999487039
183,2009,1775438.8042628146,eez,Portugal,PRT,NA,NA,0.005676245760200309
184,2009,2306024.869382004,eez,Italy,ITA,NA,NA,-0.028558577464650865
186,2009,50189.81999119269,eez,Montenegro,MNE,NA,NA,-0.05408888860369375
187,2009,217841.9108688874,eez,Croatia,HRV,NA,NA,-0.03379671998948959
188,2009,NA,eez,Slovenia,SVN,NA,NA,NA
189,2009,137112.3275827428,eez,Lithuania,LTU,NA,NA,0.0050122379734026425
190,2009,169449.30756613682,eez,Qatar,QAT,NA,NA,-6.447395844436383e-6
191,2009,743900.197159904,eez,Iran,IRN,NA,NA,0.0047359580317655955
192,2009,NA,eez,Iraq,IRQ,NA,NA,NA
193,2009,680182.5715390525,eez,Guinea Bissau,GNB,NA,NA,0.05458287892366793
194,2009,682841.9949974753,eez,Guinea,GIN,NA,NA,0.010555761794236904
